# Auto-generated by tools/gen_minimap_markers.py - DO NOT EDIT
# TYPE  world  x  y  id  icon  "name"   (world = server map = client WorldActive; folder = world+1)
SPOT      63 180 108    -1 Hotspot      "Blood Assassin - Lv. 107 (7)"
SPOT      63 184 172    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63 184  64    -1 Hotspot      "Cruel Blood Assassin - Lv. 123 (7)"
SPOT      63 200 110    -1 Hotspot      "Blood Assassin - Lv. 107 (7)"
SPOT      63 212 162    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 216 136    -1 Hotspot      "Cruel Blood Assassin - Lv. 109 (7)"
SPOT      63 216  48    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63 218 224    -1 Hotspot      "Grand Wizard - Lv. 1 (7)"
SPOT      63 218 112    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 222 178    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63 234  60    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 238 120    -1 Hotspot      "Zombie Fighter - Lv. 120 (8)"
PORTAL    69 154  61    69 PortalFull   "Imperial Guardian 1 (180, 66)"
PORTAL    69 210  81    69 PortalFull   "Imperial Guardian 1 (202, 26)"
SPOT      69 154  40    -1 Hotspot      "Trap - Lv. 2 (10)"
SPOT      69 156  26    -1 Hotspot      "Trap - Lv. 2 (8)"
SPOT      69 220  72    -1 Hotspot      "Trap - Lv. 2 (8)"
SPOT      69 220  84    -1 Npc_bless    "Trap - Lv. 2 (4)"
SPOT      69 230  65    -1 Hotspot      "Trap - Lv. 2 (12)"
PORTAL    70  11  65    70 PortalFull   "Imperial Guardian 2 (36, 84)"
PORTAL    70  55 162    70 PortalFull   "Imperial Guardian 2 (122, 111)"
SPOT      70  24  65    -1 Hotspot      "Trap - Lv. 2 (6)"
SPOT      70  37  64    -1 Hotspot      "Trap - Lv. 2 (12)"
SPOT      70  46 127    -1 Hotspot      "Trap - Lv. 2 (12)"
SPOT      70  55 142    -1 Hotspot      "Trap - Lv. 2 (8)"
PORTAL    71  83 195    71 PortalFull   "Imperial Guardian 3 (223, 122)"
PORTAL    71 223 202    71 PortalFull   "Imperial Guardian 3 (166, 206)"
SPOT      71  94 199    -1 Hotspot      "Trap - Lv. 2 (8)"
SPOT      71  97 186    -1 Hotspot      "Trap - Lv. 2 (6)"
SPOT      71 109 196    -1 Hotspot      "Trap - Lv. 2 (14)"
SPOT      71 222 172    -1 Hotspot      "Trap - Lv. 2 (8)"
SPOT      71 222 188    -1 Npc_bless    "Trap - Lv. 2 (4)"
PORTAL    72  31  96    72 PortalFull   "Imperial Guardian 4 (33, 163)"
PORTAL    72  69 161    72 PortalFull   "Imperial Guardian 4 (146, 156)"
PORTAL    72 224 166    72 PortalFull   "Imperial Guardian 4 (242, 24)"
SPOT      72  36  71    -1 Hotspot      "Trap - Lv. 2 (11)"
SPOT      72  65 188    -1 Hotspot      "Trap - Lv. 2 (6)"
SPOT      72 210 133    -1 Npc_bless    "Trap - Lv. 2 (5)"
SPOT      72 224 138    -1 Npc_bless    "Trap - Lv. 2 (5)"
NPC       79 123 140   547 Npc_etc      "Market Union Member Julia"
NPC       79 123 132   241 Npc_etc      "Royal Guard Captain Lorence"
NPC       79 131 109   546 Npc_etc      "Jeweler Raul"
PORTAL    80 116  46    33 PortalFull   "Aida (238, 166)"
PORTAL    80 188 211    81 PortalFull   "Karutan 2 (163, 13)"
SPOT      80  31 139    -1 Npc_bless    "Gollock - Lv. 108 (5)"
SPOT      80  32  70    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80  34  94    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80  38 168    -1 Npc_bless    "Gollock - Lv. 108 (5)"
SPOT      80  39 187    -1 Hotspot      "Gollock - Lv. 108 (7)"
SPOT      80  48  84    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80  50  66    -1 Hotspot      "Orcus - Lv. 105 (7)"
SPOT      80  57 154    -1 Npc_bless    "Gollock - Lv. 108 (5)"
SPOT      80  60 122    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80  64 171    -1 Npc_bless    "Gollock - Lv. 108 (5)"
SPOT      80  94  69    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80  95 111    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80 100 127    -1 Npc_bless    "Orcus - Lv. 105 (5)"
SPOT      80 131  65    -1 Npc_bless    "Venomous Chain Scorpion - Lv. 99 (5)"
SPOT      80 166  47    -1 Npc_bless    "Venomous Chain Scorpion - Lv. 99 (5)"
SPOT      80 166  92    -1 Npc_bless    "Bone Scorpion - Lv. 103 (5)"
SPOT      80 180  37    -1 Npc_bless    "Venomous Chain Scorpion - Lv. 99 (5)"
SPOT      80 180 120    -1 Npc_bless    "Bone Scorpion - Lv. 103 (5)"
SPOT      80 185  76    -1 Npc_bless    "Bone Scorpion - Lv. 103 (5)"
SPOT      80 196  56    -1 Npc_bless    "Venomous Chain Scorpion - Lv. 99 (5)"
SPOT      80 213 116    -1 Npc_bless    "Bone Scorpion - Lv. 103 (5)"
SPOT      80 214  43    -1 Npc_bless    "Venomous Chain Scorpion - Lv. 99 (5)"
SPOT      80 214  20    -1 Hotspot      "Venomous Chain Scorpion - Lv. 99 (7)"
SPOT      80 228 106    -1 Hotspot      "Bone Scorpion - Lv. 103 (7)"
SPOT      80 228  92    -1 Npc_bless    "Bone Scorpion - Lv. 103 (5)"
STORAGE   80 122  96   240 Npc_storage  "Safety Guardian"
STORAGE   80 123 132   240 Npc_storage  "Safety Guardian"
STORAGE   80 157 127   240 Npc_storage  "Safety Guardian"
PORTAL    81 163   8    80 PortalFull   "Karutan 1 (188, 208)"
SPOT      81  55 120    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81  60 161    -1 Hotspot      "Narcondra - Lv. 120 (7)"
SPOT      81  67  90    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81  69 144    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81  78  58    -1 Hotspot      "Narcondra - Lv. 120 (7)"
SPOT      81  99  60    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81 101  81    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81 105  91    -1 Npc_bless    "Narcondra - Lv. 120 (5)"
SPOT      81 130  46    -1 Npc_bless    "Condra - Lv. 117 (5)"
SPOT      81 131  66    -1 Npc_bless    "Condra - Lv. 117 (5)"
SPOT      81 138 139    -1 Hotspot      "Condra - Lv. 117 (7)"
SPOT      81 151  85    -1 Npc_bless    "Condra - Lv. 117 (5)"
SPOT      81 151 115    -1 Npc_bless    "Condra - Lv. 117 (5)"
SPOT      81 166  38    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 180  73    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 190  93    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 201  59    -1 Hotspot      "Crypos - Lv. 114 (7)"
SPOT      81 202  36    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 206 156    -1 Hotspot      "Crypos - Lv. 114 (7)"
SPOT      81 211  96    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 217 139    -1 Npc_bless    "Crypos - Lv. 114 (5)"
SPOT      81 224  51    -1 Npc_bless    "Crypos - Lv. 114 (5)"
PORTAL    83  12 158    83 PortalFull   "Map 83 (192, 10)"
PORTAL    83  92 106    83 PortalFull   "Map 83 (126, 114)"
PORTAL    83 108 154    83 PortalFull   "Map 83 (128, 126)"
PORTAL    83 120 114    83 PortalFull   "Map 83 (88, 104)"
PORTAL    83 126 128    83 PortalFull   "Map 83 (104, 160)"
PORTAL    83 132 102    83 PortalFull   "Map 83 (132, 68)"
PORTAL    83 134  73    83 PortalFull   "Map 83 (134, 108)"
PORTAL    83 143 128    83 PortalFull   "Map 83 (160, 152)"
PORTAL    83 148 112    83 PortalFull   "Map 83 (182, 102)"
PORTAL    83 159 150    83 PortalFull   "Map 83 (140, 126)"
PORTAL    83 177 103    83 PortalFull   "Map 83 (142, 112)"
PORTAL    83 242  92    83 PortalFull   "Map 83 (12, 158)"
PORTAL    84  18 120    57 PortalFull   "Raklion 1 (210, 217)"
PORTAL    84  64 110    84 PortalFull   "Map 84 (150, 86)"
PORTAL    84 146  90    84 PortalFull   "Map 84 (61, 110)"
PORTAL    85  80 234    85 PortalFull   "Map 85 (202, 156)"
PORTAL    85 100  67    85 PortalFull   "Map 85 (202, 156)"
PORTAL    85 198 174    85 PortalFull   "Map 85 (108, 68)"
PORTAL    85 200 138    85 PortalFull   "Map 85 (82, 226)"
PORTAL    85 238 176     8 PortalFull   "Tarkan (178, 41)"
PORTAL    86  36 196    86 PortalFull   "Map 86 (182, 208)"
PORTAL    86 126  34    86 PortalFull   "Map 86 (182, 188)"
PORTAL    86 132 170    86 PortalFull   "Map 86 (214, 194)"
PORTAL    86 180 148    86 PortalFull   "Map 86 (134, 166)"
PORTAL    86 180 186    86 PortalFull   "Map 86 (128, 30)"
PORTAL    86 180 210    86 PortalFull   "Map 86 (34, 198)"
PORTAL    86 212 190    89 PortalFull   "Map 89 (94, 186)"
PORTAL    87 208  68    87 PortalFull   "Map 87 (229, 111)"
PORTAL    87 216 110    87 PortalFull   "Map 87 (206, 66)"
PORTAL    87 218 116    87 PortalFull   "Map 87 (206, 66)"
PORTAL    87 224 122    87 PortalFull   "Map 87 (206, 66)"
PORTAL    87 230 128    87 PortalFull   "Map 87 (206, 66)"
PORTAL    87 233  88     2 PortalFull   "Devias (164, 56)"
PORTAL    87 236 130    87 PortalFull   "Map 87 (206, 66)"
PORTAL    88  30  38    -1 PortalFull   "Portal"
PORTAL    88  66  53    -1 PortalFull   "Portal"
PORTAL    88  68  49    -1 PortalFull   "Portal"
PORTAL    88  73  55    -1 PortalFull   "Portal"
PORTAL    88  83  47    -1 PortalFull   "Portal"
PORTAL    89  27 170    89 PortalFull   "Map 89 (113, 164)"
PORTAL    89  52 162    90 PortalFull   "Map 90 (20, 104)"
PORTAL    89  66 218    88 PortalFull   "Map 88 (66, 53)"
PORTAL    89  84 204    89 PortalFull   "Map 89 (154, 199)"
PORTAL    89  90 182    86 PortalFull   "Map 86 (214, 194)"
PORTAL    89 116 169    89 PortalFull   "Map 89 (35, 168)"
PORTAL    89 148 204    89 PortalFull   "Map 89 (82, 198)"
PORTAL    90  18 106    89 PortalFull   "Map 89 (54, 164)"
PORTAL    92  84 204    92 PortalFull   "Castle Siege (216, 172)"
